Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,39749.0,Creche Municipal Miriam Pires,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18638.0,Creche Municipal Amanhecer de Luz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,39748.0,Creche Municipal Josepha Ferreira da Costa,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18632.0,Creche Municipal Jardim dos Vieiras,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18633.0,Creche Municipal Ayrton Senna,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18751.0,Creche Municipal Santa Terezinha,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18635.0,Creche Municipal Adalto Bastos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18718.0,Creche Municipal Marcolina,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,17893.0,Creche Municipal Sempre Vida Antares,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18733.0,Creche Municipal Nossa Senhora da Glória,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18722.0,Creche Municipal Maria Helena Papera Monteiro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,17894.0,Creche Municipal Sempre Vida Vale do Sol,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,32000.0,32000.0
2022,16,18733.0,Creche Municipal Nossa Senhora da Glória,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,41786.0,Creche Municipal Maria da Conceição Silveira de Carvalho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,19117.0,Creche Municipal Rogério Cardoso Furtado,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18650.0,Creche Municipal Adalberto Ismael de Souza,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,17894.0,Creche Municipal Sempre Vida Vale do Sol,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,19120.0,Creche Municipal Narizinho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18718.0,Creche Municipal Marcolina,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,19121.0,Creche Municipal Pedrinho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18644.0,Creche Municipal Benedita Siqueira Lopes,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,19190.0,Creche Municipal Estrela Dalva,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18714.0,Creche Municipal Luzes do Amanhã,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,17895.0,Creche Municipal Vitória da Paz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,19395.0,Creche Municipal Tia Hilda Macedo,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18638.0,Creche Municipal Amanhecer de Luz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,39749.0,Creche Municipal Miriam Pires,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18630.0,Creche Municipal Vera Pacheco Jordão,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,17893.0,Creche Municipal Sempre Vida Antares,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,39748.0,Creche Municipal Josepha Ferreira da Costa,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18635.0,Creche Municipal Adalto Bastos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18709.0,Creche Municipal Leuza Marins Novaes S. Santos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18633.0,Creche Municipal Ayrton Senna,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,38212.0,Creche Municipal Vasquinho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18789.0,Creche Municipal Zacarias - O Trapalhão,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,19116.0,Creche Municipal Sebastião Bernardes de Souza Prata,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,39764.0,Creche Municipal Ari Pimentel,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18691.0,Creche Municipal Francisco Alves,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18685.0,Creche Municipal Engenho da Rainha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18751.0,Creche Municipal Santa Terezinha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,17904.0,Creche Municipal Sempre Vida Elza Rabelo de Andrade,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18754.0,Creche Municipal Sementinha do Amor,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,17903.0,Creche Municipal Ladeira dos Funcionários,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,17896.0,Creche Municipal Alegria de Nova Cidade,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18761.0,Creche Municipal Sempre Vida Parque de Santa Cruz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,40096.0,Creche Municipal Meriluce de Oliveira Müller,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18620.0,Creche Municipal Manguinhos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,41950.0,Creche Municipal Augusto de Carvalho Torres Filho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18768.0,Creche Municipal Sempre Vida Colônia dos Pescadores,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,39099.0,Creche Municipal Tia Auta,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18672.0,Creche Municipal Criança Feliz,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",30000.0,30000.0
2022,16,18671.0,Creche Municipal Criança do Futuro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18776.0,Creche Municipal Tia Ruth Costa dos Santos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,30000.0,30000.0
2022,16,18704.0,Creche Municipal José de Vieira da Silva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29578.81,29578.81
2022,16,18627.0,Creche Municipal Maria Vieira Bazani,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,18686.0,Creche Municipal Sempre Vida Nise da Silveira,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,18637.0,Creche Municipal Amália Fernandez Conde,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,29000.0,29000.0
2022,16,18692.0,Creche Municipal Galdino Manoel da Silva,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,28829.93,28829.93
2022,16,18631.0,Creche Municipal Sempre Vida Professora Eugenia Maria Veloso Marchese,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,28000.0,28000.0
2022,16,18786.0,Creche Municipal Vovó Lucíola,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,28000.0,28000.0
2022,16,42501.0,Creche Municipal Professor Rogério Pedro Batista,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,28000.0,28000.0
2022,16,18678.0,Creche Municipal Djanira Maria Ramos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,28000.0,28000.0
2022,16,18639.0,Creche Municipal Amiguinhos da Vila Sapê,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,28000.0,28000.0
2022,16,39770.0,Creche Municipal Germinal da Vila,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,27574.59,27574.59
2022,16,18777.0,Creche Municipal Tia Tereza,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,27500.0,27500.0
2022,16,18778.0,Creche Municipal Tio Mário,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,27000.0,27000.0
2022,16,18749.0,Creche Municipal Rio Novo - Rio das Flores,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,27000.0,27000.0
2022,16,19110.0,Creche Municipal da Comunidade do Jacarezinho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,26965.56,26965.56
2022,16,18704.0,Creche Municipal José de Vieira da Silva,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",26301.3,26301.3
2022,16,32980919000185.0,CRECHE CANTINHO CASLU,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,26000.0,26000.0
2022,16,17902.0,Creche Municipal Vila dos Mineiros,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25170.65,25170.65
2022,16,18711.0,Creche Municipal Luís Carlos Prestes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,39752.0,Creche Municipal Esperança da Vila São Jorge,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,18681.0,Creche Municipal Dramaturgo Alfredo de Freitas Dias Gomes,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,18765.0,Creche Municipal Silvio Amancio,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18766.0,Creche Municipal Sonho Feliz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,39756.0,Creche Municipal Edna Lotte,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,42501.0,Creche Municipal Professor Rogério Pedro Batista,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18647.0,Creche Municipal Professora Jurema Gomes Sampaio Delfim,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,39753.0,Creche Municipal Criando o Futuro,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,39757.0,Creche Municipal Simone de Beauvoir,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,19193.0,Creche Municipal Professora Flora Santina Ferrari Braz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,17898.0,Creche Municipal José Goulart,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18688.0,Creche Municipal Esperança do Amanhã,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,18715.0,Creche Municipal Major Celestino R. dos Santos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18712.0,Creche Municipal Luís de Souza da Costa Barros,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18790.0,Creche Municipal Zuzu Angel,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,39763.0,Creche Municipal Tia Maria do Jongo,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18767.0,Creche Municipal Sônia Maria de M. Angel Jones,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,39759.0,Creche Municipal Yedda Marques Lamounier de Andrade Maciel,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18713.0,Creche Municipal Luiza de Barros de Sá Freire,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,42001.0,Creche Municipal Elza Machado dos Santos - Tia Elza,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,25000.0,25000.0
2022,16,42000.0,Creche Municipal Estácio de Sá,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,39761.0,Creche Municipal Yara Amaral,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18682.0,Creche Municipal Edson Luiz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,39742.0,Creche Municipal Padre Valter da Costa Santos,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,39098.0,Creche Municipal Marcelo Cardoso Tomé,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,39750.0,Creche Municipal Emilio Ibrahim Lázaro Jubram Dib,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,39760.0,Creche Municipal Zilka Salaberry,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,49172.0,Creche Municipal Elizabeth Tavares de Souza - Betinha,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,41614.0,Creche Municipal Professora Regina Maria da Matta Montezano,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,19397.0,Creche Municipal Zélia Chauke Curi,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,39751.0,Creche Municipal Raul Cortez,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2022,16,18634.0,Creche Municipal Dr. Albert Sabin,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",25000.0,25000.0
2022,16,18724.0,Creche Municipal Mário Lombardi,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,25000.0,25000.0
2023,16,50487213734.0,ULISSES DA COSTA FARIA,BENS IMOVEIS - LOCACAO PESSOA FISICA,24720.0,16480.0
2022,16,18770.0,Creche Municipal Tia Andreza,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,24663.79,24663.79
2022,16,42001.0,Creche Municipal Elza Machado dos Santos - Tia Elza,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,24411.25,24411.25
2022,16,18785.0,Creche Municipal Vitorino Freire,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,24000.0,24000.0
2022,16,39763.0,Creche Municipal Tia Maria do Jongo,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,24000.0,24000.0
2022,16,18654.0,Creche Municipal Casa Branca - Professor Paulo Freire,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23296.66,23296.66
2022,16,18747.0,Creche Municipal Raízes do Salgueiro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",23194.12,23194.12
2022,16,18667.0,Creche Municipal Chico Mendes,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18772.0,Creche Municipal Tia Elza,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18664.0,Creche Municipal Célia Alencar,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18783.0,Creche Municipal Vila Progresso,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18780.0,Creche Municipal Vila Kennedy,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18700.0,Creche Municipal Irmã Dulce,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18670.0,Creche Municipal Coração de Geneve,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18726.0,Creche Municipal Meimei,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18708.0,Creche Municipal Julinho Cacau,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18755.0,Creche Municipal Sempre Vida Dique,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,18764.0,Creche Municipal Silveirinha,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,19119.0,Creche Municipal Vila União da Paz,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,23000.0,23000.0
2022,16,29886470000186.0,JETON CONSTRUCOES LTDA,"AMPLIACAO, RECONSTRUCAO E REFORMAS",22999.98,22999.98
2022,16,18711.0,Creche Municipal Luís Carlos Prestes,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,22460.73,22460.73
2022,16,18656.0,Creche Municipal Pipa no Céu,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,22008.91,22008.91
2022,16,18750.0,Creche Municipal Samora Machel,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,22000.0,22000.0
2022,16,18684.0,Creche Municipal Emília Joana da Fonseca Marques,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,22000.0,22000.0
2022,16,39771.0,Creche Muncipal Tia Sonia Crispiniano,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,21808.45,21808.45
2022,16,18719.0,Creche Municipal Margarida Gabinal,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,21800.0,21800.0
2022,16,18622.0,Creche Municipal Tempo de Aprender,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,21000.0,21000.0
2022,16,18619.0,Creche Municipal Nosso Cantinho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20950.0,20950.0
2022,16,18662.0,Creche Municipal Castelinho,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20746.37,20746.37
2022,16,18770.0,Creche Municipal Tia Andreza,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",20051.12,20051.12
2022,16,18619.0,Creche Municipal Nosso Cantinho,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,20000.0,20000.0
2022,16,18765.0,Creche Municipal Silvio Amancio,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,20000.0,20000.0
2022,16,18670.0,Creche Municipal Coração de Geneve,MAQUINAS E EQUIPAMENTOS PERMANENTES ADQUIRIDOS PELO SISTEMA DESCENTRALIZADO DE PAGAMENTO,20000.0,20000.0
