Exercício do empenho,Órgão programa de trabalho,Código do favorecido,Favorecido,Descrição da natureza da despesa,Valor empenhado,Valor liquidado
2022,16,30946078000164.0,WJK SERVICOS DE ENGENHARIA E CONSULTORIA SS LTDA,SERVICOS DE APOIO ADMINISTRATIVO E OPERACIONAL,93057.04,93057.04
2023,16,26157471000100.0,ARQUIVOS ORGANIZACAO E GESTAO DOCUMENTAL LTDA ME,"SERVICO DE LIMPEZA, CONSERVACAO, HIGIENE E COPA POR PESSOA JURIDICA",92000.0,0.0
2022,16,11371.0,Espaço de Desenvolvimento Infantil São Vicente,DESPESAS MIUDAS DE PRONTO PAGAMENTO E/OU DE CARATER EXTRAORDINARIO OU URGENTE,92000.0,92000.0
2022,16,4652791000195.0,TRANSPORTADORA FRISCH LTDA.,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,91314.0,91314.0
2022,16,11855.0,Escola Municipal Pareto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",91054.41,91054.41
2022,16,11738.0,Ciep Professor Darcy Ribeiro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",91000.0,91000.0
2022,16,1149568000131.0,CRECHE ESCOLA MIMI,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,90625.0,90625.0
2022,16,11427.0,Escola Municipal Alexandre de Gusmão,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,10957.0,Escola Municipal Mário Penna da Rocha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,46729.0,Escola Municipal Professora Dalva Lazaroni,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,16379.0,Escola Municipal Emma D'Avila de Camillis,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,10944.0,Escola Municipal Paula Fonseca,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,46730.0,Escola Municipal Yolis da Silva,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,46732.0,Escola Municipal Professor Antônio Boaventura,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,11159.0,Escola Municipal Dr. Jair Tavares de Oliveira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,10947.0,Escola Municipal Itália,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,10941.0,Escola Municipal Olimpia do Couto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,11780.0,Ciep Major Manuel Gomes Archer,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,11129.0,Escola Municipal Samuel Wainer,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,11000.0,Escola Municipal Luís Carlos da Fonseca,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,44147.0,Escola Municipal Paulo Renato Souza,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,11771.0,Ciep Hildebrando de Araujo Goes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,10924.0,Escola Municipal Adlai Stevenson,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",90000.0,90000.0
2022,16,11316.0,Escola Municipal Padre José de Anchieta,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,18721.0,Creche Municipal Maria Arminda F. Souza Aguiar,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11297.0,Escola Municipal Tenente Antônio João,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11299.0,Escola Municipal Comandante Guilherme Fischer Presser,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11298.0,Escola Municipal Professora Lavínia de Oliveira Escragnolle Dória,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11295.0,Ciep Olga Benário Prestes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,18758.0,Creche Municipal Sempre Vida Loreto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11871.0,Escola Municipal Anísio Teixeira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11300.0,Espaço de Desenvolvimento Infantil Tenente Pedro de Lima Mendes,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11322.0,Escola Municipal Abeilard Feijó,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11320.0,Escola Municipal Dunshee de Abranches,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11309.0,Escola Municipal Capitão de Fragata Didier Barbosa Vianna,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11597.0,Ciep João Mangabeira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11323.0,Escola Municipal Cândido Portinari,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11308.0,Escola Municipal Magdalena Tagliaferro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,44662.0,Espaço de Desenvolvimento Infantil Neusa Maria Goulart Brizola,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11305.0,Escola Municipal Maestro Francisco Braga,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11324.0,Escola Municipal Cuba,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,18669.0,Creche Municipal Cora Coralina,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11310.0,Escola Municipal Sun-Yat-Sen,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11319.0,Escola Municipal Amadeu Rocha,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11315.0,Escola Municipal Costa Rica,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11304.0,Escola Especial Municipal Rotary Club,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11302.0,Escola Municipal Alberto de Oliveira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,18679.0,Creche Municipal Doutor Antônio Monteiro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,41788.0,Creche Municipal Tauá,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,11317.0,Escola Municipal Álvaro Moreira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",89400.0,89400.0
2022,16,33701004000156.0,LAR IRMAO FRANCISCO,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,89000.0,89000.0
2023,16,7020160000141.0,ASSOCIACAO MAE TERRA DA AGRICULTURA FAMILIAR,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",88411.59,15520.54
2022,16,21537704000178.0,ATTACK EMPREENDIMENTOS E INCORPORADORA LTDA,"SERVICOS, CONSULTORIAS E AQUISICOES - LC 235/2021",88104.33,88104.33
2022,16,3787086000132.0,MOSAICO ROSA COMERCIO E SERVICO EIRELI ME,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",87647.87,87647.87
2022,16,68824150000153.0,CRECHE COMUNITARIA MUNDO ENCANTADO DA CRIANCA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,87375.0,87375.0
2022,16,68789585000104.0,ASSOCIACAO DE MORADORES UNIAO DAS BASES DE URUCANIA E ADJACENCIAS - AMUBUA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,87375.0,87375.0
2022,16,18717.0,Creche Municipal Mané Garrincha I,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",85000.0,85000.0
2022,16,11420.0,Escola Municipal Grandjean de Montigny,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",85000.0,85000.0
2022,16,10989.0,Escola Municipal Jaime Costa,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",85000.0,85000.0
2023,16,1651.0,MULTIRIO - Empresa Municipal de Multimeios Ltda.,ADICIONAL POR TEMPO DE SERVICO,84788.84999999999,84788.84999999999
2022,16,11893.0,Ciep Marechal Julio Caetano Horta Barbosa,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",84000.0,84000.0
2022,16,19881989000118.0,IMPAKTUS ENGENHARIA CONSULTORIA E EMPREENDIMENTOS LTDA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,83260.40000000001,83260.40000000001
2022,16,7952819000106.0,FRONTIER SERVICOS ESPECIALIZADOS LTDA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,83086.18000000001,83086.18000000001
2023,16,4873842000109.0,ASSOCIACAO SERRA VELHA DOS TRABALHODORES RURAIS DO MUNICIPIODE NOVA FRIBURGO RJ,"GENEROS ALIMENTICIOS, INCLUSIVE BEBIDAS - MERENDA EM ATENDIMENTO A LEI FEDERAL N 11947/09",83000.0,52800.46
2022,16,59456277000176.0,ORACLE DO BRASIL SISTEMAS LTDA.,LICENCIAMENTO DE SOFTWARES,82946.37,82946.37
2022,16,27796630000170.0,COMOVIK CONSELHO DE MORADORES DE VILA KENNEDY,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,82500.0,82500.0
2023,16,33747288000111.0,FETRANSPOR FEDERACAO DAS EMPRESAS DE TRANSPORTES DEPASSAGEIROS DO ESTADO DO RIO DE JANEIRO,VALE-TRANSPORTE,82397.7,0.0
2022,16,11281.0,Espaço de Desenvolvimento Infantil Coronel Assunção,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",82000.0,82000.0
2023,16,1600.0,Secretaria Municipal de Educação,REMUNERACAO POR SUBSTITUICAO,81957.0,81957.0
2022,16,11301349000180.0,ASSOCIACAO RECREATIVA PINGUINHO DE GENTE,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,81850.0,81850.0
2022,16,23844334000147.0,CEC DA CRECHE MUNICIPAL MARIA DA CONCEICAO SILVEIRA DE CARVALHO,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,81820.0,81820.0
2022,16,34028316000294.0,EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,SERVICOS DE CORRESPONDENCIA,80682.23,80682.23
2022,16,11683.0,Escola Municipal Madre Tereza de Calcutá,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80600.0,80600.0
2022,16,11429080000111.0,CRECHE COMUNITARIA DEUS E FIEL,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,80086.5,80086.5
2022,16,10992.0,Escola Municipal Rostham Pedro de Farias,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11125.0,Escola Municipal Fernando Barata Ribeiro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11629.0,Escola Municipal Alina de Britto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11647.0,Escola Municipal Nelson Rodrigues,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,5049818000112.0,CEC DA EM 0918034 JESUS SOARES PEREIRA,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,80000.0,80000.0
2022,16,10994.0,Escola Municipal Paraná,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,10965.0,Escola Municipal Waldemar Falcão,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,10962.0,Escola Municipal Maria das Dores Negrão,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,46720.0,Espaço de Desenvolvimento Infantil Medalhista Olímpico Rafael Carlos da Silva,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11182.0,Escola Municipal Haydea Vianna Fiuza de Castro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11185.0,Escola Municipal Professora Silvia de Araujo Toledo,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,10946.0,Escola Municipal Amapá,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,10939.0,Escola Municipal Tarsila do Amaral,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11459.0,Escola Municipal Compositor Luiz Gonzaga,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,10952.0,Escola Municipal Francisco Frias de Mesquita,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11656.0,Escola Municipal Embaixador Dias Carneiro,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,1377242000161.0,CEC DA EM 09018004 ATENAS,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,80000.0,80000.0
2022,16,11204.0,Escola Municipal Gandhi,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,1183601000140.0,CEC DA EM 09018029 PRES ARTHUR BERNARDES,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,80000.0,80000.0
2022,16,11195.0,Escola Municipal Marechal Pedro Cavalcanti,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11294.0,Escola Municipal Gurgel do Amaral,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11194.0,Escola Municipal Professora Maria Helena Alves Portilho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,10986.0,Escola Municipal Oswaldo Teixeira,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,11200.0,Escola Municipal Doutor José Antônio Ciraudo,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,1859799000139.0,CEC EM. DILERMANDO CRUZ,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,80000.0,80000.0
2022,16,41784.0,Escola Municipal Tatiana Chagas Memória,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",80000.0,80000.0
2022,16,4218430000135.0,EDIGRAFICA GRAFICA E EDITORA LTDA.,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,79747.32,79747.32
2022,16,5379701000105.0,EGS ELEVADORES EIRELI EPP,"SERVS.DE REPARO, ADAPTACAO, CONSERVACAO, RESTAURACAO E INSTALACAO DE ELEVADORES",79081.43,74395.84
2022,16,11382.0,Escola Municipal Coelho Neto,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",79000.0,79000.0
2023,16,5531749000189.0,ELEVADORES IVIMAIA LTDA,SERVICOS DE MANUTENCAO DE MAQUINAS E EQUIPAMENTOS,78252.23,21542.8
2022,16,2836748000154.0,EM 09 018 077 GASTAO PENALVA,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,78120.0,78120.0
2023,16,2836748000154.0,EM 09 018 077 GASTAO PENALVA,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,78120.0,78120.0
2023,16,2819827000157.0,O.A.M. COMERCIAL E SERVICOS LTDA.,"SERVS.DE REPARO, ADAPTACAO,CONSERV.RESTAURACAO E INSTALACAO DE SISTEMA DE REFRIGERACAO",77659.9,27858.64
2023,16,39629136000109.0,CRECHE ESCOLA OTACILIO BATISTA,"SERVICOS DE GER., OPERAC. E EXEC. DE ATIVIDADES DIRIGIDAS A EDUCACAO, PRESTADOS POR OSC",77561.24,47298.33
2022,16,29594629000199.0,SPINS ENGENHARIA E EMPREENDIMENTOS IMOBILIARIOS LTDA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,77347.39,77347.39
2023,16,1323208000104.0,CEC DA EM 0204006 ANNE FRANK,DESPESAS VINCULADAS AO PDDE  - PROGRAMA DINHEIRO DIRETO NA ESCOLA,77260.0,77260.0
2022,16,11804138000160.0,ASSOCIACAO NACIONAL DE ARTES E CULTURA,"SERVICOS PARA FINS EDUCATIVOS, CULTURAIS E SOCIAIS, INCLUSIVE DIVULGACAO",76942.96,76942.96
2022,16,1651.0,MULTIRIO - Empresa Municipal de Multimeios Ltda.,TAXI.RIO - USO CORPORATIVO,76912.43,76912.43
2022,16,33352394000104.0,CEDAE  CIA ESTADUAL DE AGUAS E ESGOTO,JUROS E MULTAS E OUTRAS PENALIDADES - SERVICOS DE CONCESSIONARIAS,76241.81,0.0
2022,16,2849510000163.0,CENTRO SOCIAL GOTA DA ESPERANCA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,76000.0,76000.0
2023,16,7691148000169.0,LIAME ASSOCIACAO DE APOIO A CULTURA,"SERVICOS PARA FINS EDUCATIVOS, CULTURAIS E SOCIAIS, INCLUSIVE DIVULGACAO",75555.0,27600.0
2023,16,5389181000103.0,BIOSERVICE PROPOSTAS AMBIENTAIS LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",75516.0,18270.0
2022,16,1290665753.0,MARIO SOUZA FERREIRA,BENS IMOVEIS - LOCACAO PESSOA FISICA,75014.99,75014.99
2022,16,11580.0,Ciep Elis Regina,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",75000.0,75000.0
2022,16,11414.0,Escola Municipal Professor Escragnolle Dória,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",75000.0,75000.0
2022,16,50487213734.0,ULISSES DA COSTA FARIA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,74709.33,74709.33
2022,16,45236.0,Espaço de Desenvolvimento Infantil Professor João Fernandes Filho,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",74650.0,74650.0
2022,16,30307631000119.0,CONSTRUTORA ENTRE OS RIOS LTDA,"SERVICOS, CONSULTORIAS E AQUISICOES - LC 235/2021",74440.82,74440.82
2022,16,11009.0,Escola Municipal José Maria Bello,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",74000.0,74000.0
2022,16,11380.0,Escola Municipal Alexandre Farah,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",74000.0,74000.0
2022,16,11184290000197.0,SEIKE MONTEIRO LTDA,SERVICOS GRAFICOS EM GERAL POR PESSOA JURIDICA,73800.0,73800.0
2022,16,13649368000127.0,LUMICOM COMERCIAL EIRELI,MATERIAL PARA CONSERVACAO E MANUTENCAO DE BENS MOVEIS E IMOVEIS,73719.2,10135.2
2023,16,20437447715.0,CARLOS FERNANDO LOPES MONTEIRO,BENS IMOVEIS - LOCACAO PESSOA FISICA,73200.0,24000.0
2023,16,3085134000140.0,NORTESUL TRANSPORTES E SERVICOS EIRELI,"SERVICOS DE TRANSPORTE, FRETE E CARRETOS",73119.3,24238.440000000002
2022,16,5389181000103.0,BIOSERVICE PROPOSTAS AMBIENTAIS LTDA,"SERVS.DE REPARO,ADPTACAO,CONSERV.RESTAUR.E INSTAL.DE BENS MOVEIS E IMOV.P/PESSOA JURIDICA",73080.0,73080.0
2022,16,440605000101.0,L M ENGENHARIA LTDA,SERVICOS PRESTADOS E AQUISICOES - LC 235/2021,73009.52,73009.52
2022,16,11713.0,Escola Municipal Professora Margarida Glória de Faria,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",73000.0,73000.0
2022,16,18620.0,Creche Municipal Manguinhos,"SERVS.DE REPARO,ADAPT.CONSERV.RESTAUR.INSTAL.BENS MOV.E IMOV.ATRAVES SIST.DESCENT.DE PAGTO",73000.0,73000.0
